recv_time,is_race_on,timestamp_ms,engine_max_rpm,engine_idle_rpm,current_engine_rpm,acceleration_x,acceleration_y,acceleration_z,velocity_x,velocity_y,velocity_z,angular_velocity_x,angular_velocity_y,angular_velocity_z,yaw,pitch,roll,norm_susp_travel_fl,norm_susp_travel_fr,norm_susp_travel_rl,norm_susp_travel_rr,tire_slip_ratio_fl,tire_slip_ratio_fr,tire_slip_ratio_rl,tire_slip_ratio_rr,wheel_rot_speed_fl,wheel_rot_speed_fr,wheel_rot_speed_rl,wheel_rot_speed_rr,wheel_on_rumble_fl,wheel_on_rumble_fr,wheel_on_rumble_rl,wheel_on_rumble_rr,wheel_in_puddle_fl,wheel_in_puddle_fr,wheel_in_puddle_rl,wheel_in_puddle_rr,surface_rumble_fl,surface_rumble_fr,surface_rumble_rl,surface_rumble_rr,tire_slip_angle_fl,tire_slip_angle_fr,tire_slip_angle_rl,tire_slip_angle_rr,tire_combined_slip_fl,tire_combined_slip_fr,tire_combined_slip_rl,tire_combined_slip_rr,susp_travel_m_fl,susp_travel_m_fr,susp_travel_m_rl,susp_travel_m_rr,car_ordinal,car_class,car_performance_index,drivetrain_type,num_cylinders,position_x,position_y,position_z,speed,power,torque,tire_temp_fl,tire_temp_fr,tire_temp_rl,tire_temp_rr,boost,fuel,distance_traveled,best_lap,last_lap,current_lap,current_race_time,lap_number,race_position,accel,brake,clutch,handbrake,gear,steer,normalized_driving_line,normalized_ai_brake_difference,speed_kmh,speed_mph,gear_label,is_racing,dash_base
1780064441.891,1,49638062,8599.9951171875,799.99951171875,6051.25341796875,-0.8833962678909302,0.24075055122375488,4.95480489730835,0.0785369873046875,-0.2671734690666199,34.07750701904297,-0.018957803025841713,-0.022966638207435608,0.00015068938955664635,-2.0244696140289307,-0.0086292689666152,-0.004131854511797428,0.386462926864624,0.41747069358825684,0.5013826489448547,0.5149770379066467,0.1566171646118164,0.13318359851837158,0.14221827685832977,0.13446904718875885,108.18040466308594,107.98764038085938,109.29529571533203,109.31136322021484,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.015582705847918987,-0.014346030540764332,-0.022195853292942047,-0.020502230152487755,0.15739046037197113,0.1339540183544159,0.14393989741802216,0.13602302968502045,-0.006202444434165955,-0.003543950617313385,0.005556620657444,0.006670184433460236,269,3,661,2,6,-870.8328247070312,105.2928466796875,-4875.14208984375,34.078643798828125,315485.875,498.0076904296875,164.99398803710938,165.80738830566406,159.07601928710938,159.07601928710938,14.494174003601074,1.0,0.0,0.0,0.0,0.0,1410.516845703125,0,0,255,0,0,0,3,0,64,0,122.68,76.23,3,True,244
1780064441.903,1,49638078,8599.9951171875,799.99951171875,6058.51171875,-0.7406817674636841,0.3167113661766052,4.7783331871032715,0.0772705078125,-0.2662198543548584,34.12131881713867,-0.021142151206731796,-0.021715007722377777,0.0025486769154667854,-2.0246686935424805,-0.008813131600618362,-0.004115556366741657,0.3912666440010071,0.42424246668815613,0.5030146837234497,0.5205049514770508,0.1559455692768097,0.13236138224601746,0.14115507900714874,0.13324646651744843,108.3171615600586,108.11654663085938,109.42792510986328,109.43671417236328,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.014581971801817417,-0.013287433423101902,-0.021852286532521248,-0.02012031339108944,0.15662583708763123,0.13302665948867798,0.1428365409374237,0.13475699722766876,-0.005790591239929199,-0.0029633641242980957,0.0056903064250946045,0.007122993469238281,269,3,661,2,6,-871.1089477539062,105.29312896728516,-4875.27587890625,34.12244415283203,315820.625,497.940673828125,164.98475646972656,165.79428100585938,159.071533203125,159.071533203125,14.494174003601074,1.0,0.0,0.0,0.0,0.0,1410.52587890625,0,0,255,0,0,0,3,0,64,0,122.84,76.33,3,True,244
1780064441.909,1,49638078,8599.9951171875,799.99951171875,6065.80224609375,-0.8175351619720459,0.3867270350456238,4.814244270324707,0.07571029663085938,-0.2654043436050415,34.16463088989258,-0.023037215694785118,-0.020502561703324318,0.005290830507874489,-2.0248546600341797,-0.009013122878968716,-0.00407605804502964,0.39541131258010864,0.4304642379283905,0.5046607851982117,0.5261144638061523,0.15559007227420807,0.13206928968429565,0.1400931179523468,0.1321011185646057,108.4561538696289,108.25016021728516,109.5586929321289,109.56129455566406,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.014787225052714348,-0.013414581306278706,-0.021490106359124184,-0.019726434722542763,0.1562911719083786,0.1327488124370575,0.14173181354999542,0.13356585800647736,-0.005435243248939514,-0.0024299323558807373,0.005825147032737732,0.007582485675811768,269,3,661,2,6,-871.3828125,105.2934799194336,-4875.40869140625,34.16574478149414,316157.34375,497.87310791015625,164.97557067871094,165.78134155273438,159.06707763671875,159.06707763671875,14.494174003601074,1.0,0.0,0.0,0.0,0.0,1410.5347900390625,0,0,255,0,0,0,3,0,64,0,123.0,76.43,3,True,244
1780064441.918,1,49638093,8599.9951171875,799.99951171875,6073.31689453125,-1.4199131727218628,0.43654143810272217,5.06297492980957,0.0738668441772461,-0.26490315794944763,34.20791244506836,-0.024477431550621986,-0.019307857379317284,0.008210314437747002,-2.0250303745269775,-0.00922819972038269,-0.0040108622051775455,0.3988513648509979,0.4365621507167816,0.5074067115783691,0.531769335269928,0.15583020448684692,0.13273325562477112,0.13904939591884613,0.13104118406772614,108.6036148071289,108.39692687988281,109.68830871582031,109.68618774414062,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.014636063948273659,-0.013168036937713623,-0.02110726200044155,-0.019306683912873268,0.15651603043079376,0.1333848387002945,0.14064228534698486,0.13245581090450287,-0.0051403045654296875,-0.0019071176648139954,0.006050072610378265,0.008045695722103119,269,3,661,2,6,-871.65771484375,105.29389953613281,-4875.54248046875,34.20901870727539,316502.09375,497.804443359375,164.96636962890625,165.76837158203125,159.06260681152344,159.06260681152344,14.494174003601074,1.0,0.0,0.0,0.0,0.0,1410.543701171875,0,0,255,0,0,0,3,0,64,0,123.15,76.52,3,True,244
1780064441.926,1,49638109,8599.9951171875,799.99951171875,6081.025390625,-1.5517584085464478,0.5021605491638184,5.144866466522217,0.07176494598388672,-0.264651358127594,34.25144958496094,-0.02533593960106373,-0.01812514290213585,0.011328437365591526,-2.0251967906951904,-0.009454661048948765,-0.00391780212521553,0.40148794651031494,0.4428133964538574,0.5121132731437683,0.5374938249588013,0.15733079612255096,0.1336183249950409,0.13772229850292206,0.13025380671024323,108.76742553710938,108.54339599609375,109.81512451171875,109.81488800048828,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.014469574205577374,-0.012890701182186604,-0.020678512752056122,-0.01885531283915043,0.15799477696418762,0.13423869013786316,0.13926604390144348,0.13161146640777588,-0.0049142539501190186,-0.0013711601495742798,0.006435602903366089,0.008514605462551117,269,3,661,2,6,-871.9351806640625,105.29440307617188,-4875.677734375,34.25254440307617,316857.3125,497.7334899902344,164.95704650878906,165.7553253173828,159.05809020996094,159.05809020996094,14.494174003601074,1.0,0.0,0.0,0.0,0.0,1410.552734375,0,0,255,0,0,0,3,0,64,0,123.31,76.62,3,True,244
1780064441.935,1,49638109,8599.9951171875,799.99951171875,6089.11767578125,-0.9663232564926147,0.5605241060256958,4.91080904006958,0.06950855255126953,-0.26495546102523804,34.294593811035156,-0.025116467848420143,-0.016910888254642487,0.01422303356230259,-2.0253520011901855,-0.009682496078312397,-0.0037970540579408407,0.40448594093322754,0.44819796085357666,0.5177577137947083,0.5430377125740051,0.160711407661438,0.13609515130519867,0.13613902032375336,0.12955379486083984,108.95130920410156,108.71878814697266,109.9360580444336,109.93999481201172,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.013815250247716904,-0.012107147835195065,-0.020211825147271156,-0.018382545560598373,0.16130411624908447,0.13663262128829956,0.13763120770454407,0.13085144758224487,-0.004657216370105743,-0.0009095072746276855,0.006897956132888794,0.008968725800514221,269,3,661,2,6,-872.212158203125,105.29498291015625,-4875.8125,34.29568862915039,317225.9375,497.66046142578125,164.94772338867188,165.74232482910156,159.05360412597656,159.05360412597656,14.494174003601074,1.0,0.0,0.0,0.0,0.0,1410.561767578125,0,0,255,0,0,0,3,0,64,0,123.46,76.72,3,True,244
1780064441.943,1,49638125,8599.9951171875,799.99951171875,6097.4921875,-0.5959999561309814,0.5810969471931458,4.839240550994873,0.06657695770263672,-0.26573655009269714,34.33705139160156,-0.023797791451215744,-0.015997720882296562,0.01704080030322075,-2.025496244430542,-0.00989959854632616,-0.0036534802056849003,0.407084196805954,0.451411634683609,0.5234315991401672,0.5482989549636841,0.16695448756217957,0.138754203915596,0.13484607636928558,0.12891076505184174,109.18070220947266,108.87503814697266,110.0573959350586,110.06420135498047,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.020005598664283752,-0.01792200282216072,-0.01964837871491909,-0.017801115289330482,0.16814881563186646,0.1399068534374237,0.13627003133296967,0.13013403117656708,-0.004434451460838318,-0.0006339773535728455,0.007362723350524902,0.009399689733982086,269,3,661,2,6,-872.4864501953125,105.29561614990234,-4875.94580078125,34.3381462097168,317610.21875,497.5838623046875,164.93849182128906,165.72938537597656,159.0491943359375,159.0491943359375,14.494174003601074,1.0,0.0,0.0,0.0,0.0,1410.5706787109375,0,0,255,0,0,0,3,0,64,0,123.62,76.81,3,True,244
1780064441.953,1,49638125,8599.9951171875,799.99951171875,6105.625,-0.888616681098938,0.6009692549705505,4.797316551208496,0.06332015991210938,-0.2661598324775696,34.380043029785156,-0.021922307088971138,-0.015139972791075706,0.01866331323981285,-2.0256340503692627,-0.010103277862071991,-0.0034900608006864786,0.4075814485549927,0.452024906873703,0.5288698077201843,0.5534833669662476,0.16925211250782013,0.14223194122314453,0.13421738147735596,0.12878169119358063,109.33333587646484,109.05628967285156,110.19010925292969,110.19672393798828,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.020300395786762238,-0.01822691597044468,-0.018958769738674164,-0.01708804816007614,0.17046520113945007,0.1433950662612915,0.13554976880550385,0.1299104541540146,-0.00439181923866272,-0.000581398606300354,0.007808186113834381,0.009824365377426147,269,3,661,2,6,-872.7632446289062,105.29631805419922,-4876.08056640625,34.38113021850586,317988.3125,497.5050048828125,164.92909240722656,165.71644592285156,159.0447540283203,159.0447540283203,14.494174003601074,1.0,0.0,0.0,0.0,0.0,1410.57958984375,0,0,255,0,0,0,3,0,64,0,123.77,76.91,3,True,244
1780064441.962,1,49638140,8599.9951171875,799.99951171875,6113.97216796875,-0.4301605224609375,0.6121432781219482,4.677096366882324,0.060092926025390625,-0.2665586471557617,34.42307662963867,-0.01917755976319313,-0.014313528314232826,0.02008260041475296,-2.0257649421691895,-0.010286000557243824,-0.0033127397764474154,0.4052046239376068,0.4503234624862671,0.5338946580886841,0.5583569407463074,0.17230381071567535,0.14624115824699402,0.13375167548656464,0.1285233348608017,109.51178741455078,109.239990234375,110.32029724121094,110.325927734375,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01981586590409279,-0.017694905400276184,-0.01824250817298889,-0.01634015515446663,0.17343953251838684,0.14730778336524963,0.13499000668525696,0.12955789268016815,-0.004595600068569183,-0.0007272735238075256,0.008219785988330841,0.010223574936389923,269,3,661,2,6,-873.04150390625,105.29708099365234,-4876.2158203125,34.42416000366211,318365.21875,497.4193115234375,164.9198760986328,165.70350646972656,159.04031372070312,159.04031372070312,14.494174003601074,1.0,0.0,0.0,0.0,0.0,1410.588623046875,0,0,255,0,0,0,3,0,64,0,123.93,77.0,3,True,244
1780064441.971,1,49638140,8599.9951171875,799.99951171875,6122.08984375,-0.5929960012435913,0.6257148385047913,4.792890548706055,0.05686378479003906,-0.2663630247116089,34.46613311767578,-0.016101129353046417,-0.013543613255023956,0.021344967186450958,-2.025888442993164,-0.010441436432301998,-0.0031240161042660475,0.4023800790309906,0.448553204536438,0.5382118821144104,0.562731921672821,0.17438174784183502,0.14911210536956787,0.13371747732162476,0.12864983081817627,109.6694564819336,109.40464782714844,110.45740509033203,110.46080780029297,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01988908089697361,-0.01778418757021427,-0.017531193792819977,-0.015598206780850887,0.17551229894161224,0.15016889572143555,0.1348617970943451,0.12959198653697968,-0.0048377662897109985,-0.0008790493011474609,0.00857342779636383,0.010581940412521362,269,3,661,2,6,-873.3194580078125,105.29790496826172,-4876.35107421875,34.46720504760742,318737.1875,497.333251953125,164.91065979003906,165.6906280517578,159.035888671875,159.035888671875,14.494174003601074,1.0,0.0,0.0,0.0,0.0,1410.59765625,0,0,255,0,0,0,3,0,64,0,124.08,77.1,3,True,244
1780064441.98,1,49638156,8599.9951171875,799.99951171875,6130.177734375,-1.39230477809906,0.6061040163040161,5.080277919769287,0.05367565155029297,-0.2657608985900879,34.50877380371094,-0.012694737873971462,-0.012849654071033001,0.02241499349474907,-2.0260045528411865,-0.01056616846472025,-0.0029268653597682714,0.3997102975845337,0.4468913972377777,0.541928768157959,0.5666738152503967,0.17627893388271332,0.15191330015659332,0.1338646411895752,0.12890185415744781,109.82678985595703,109.57041931152344,110.59330749511719,110.59455108642578,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02000875398516655,-0.017896117642521858,-0.01683352142572403,-0.014866498298943043,0.17741085588932037,0.152963787317276,0.13491889834403992,0.12975631654262543,-0.005066663026809692,-0.0010215267539024353,0.008877888321876526,0.010904833674430847,269,3,661,2,6,-873.59521484375,105.29876708984375,-4876.48583984375,34.50983428955078,319104.6875,497.2487487792969,164.90158081054688,165.67796325683594,159.031494140625,159.031494140625,14.494174003601074,1.0,0.0,0.0,0.0,0.0,1410.6065673828125,0,0,255,0,0,0,3,0,64,0,124.24,77.2,3,True,244
1780064441.99,1,49638171,8599.9951171875,799.99951171875,6138.5703125,-0.4763321876525879,0.5991911888122559,4.6083526611328125,0.050655364990234375,-0.2650943994522095,34.55171585083008,-0.00916426070034504,-0.01214482169598341,0.02314443700015545,-2.026115894317627,-0.010660577565431595,-0.0027203611098229885,0.3967341184616089,0.4448217451572418,0.5450271964073181,0.5717622637748718,0.17790070176124573,0.15468202531337738,0.13449200987815857,0.13004939258098602,109.98030853271484,109.73588562011719,110.73733520507812,110.74109649658203,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.018251126632094383,-0.01616520620882511,-0.016157925128936768,-0.014147145673632622,0.1788344532251358,0.15552441775798798,0.13545913994312286,0.13081660866737366,-0.00532183051109314,-0.0011989697813987732,0.009131692349910736,0.011321648955345154,269,3,661,2,6,-873.8739624023438,105.2996826171875,-4876.62158203125,34.55276870727539,319482.125,497.1630554199219,164.89247131347656,165.66525268554688,159.02703857421875,159.02703857421875,14.494174003601074,1.0,0.0,0.0,0.0,0.0,1410.6156005859375,0,0,255,0,0,0,3,0,64,0,124.39,77.29,3,True,244
1780064442.004,1,49638171,8599.9951171875,799.99951171875,6147.18212890625,-1.249346137046814,0.5534277558326721,4.965831279754639,0.04771995544433594,-0.2646351158618927,34.59464645385742,-0.005779639817774296,-0.011504586786031723,0.024709109216928482,-2.02622127532959,-0.010724039748311043,-0.0025021997280418873,0.39335280656814575,0.4419941008090973,0.5485917329788208,0.5764803290367126,0.17897021770477295,0.1575745791196823,0.1369936615228653,0.1306430548429489,110.12603759765625,109.90506744384766,110.9024658203125,110.88227844238281,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.018410490825772285,-0.016353899613022804,-0.0156289953738451,-0.01350270677357912,0.1799146682024002,0.15842095017433167,0.1378823071718216,0.13133899867534637,-0.005611732602119446,-0.0014414042234420776,0.009423673152923584,0.01170811802148819,269,3,661,2,6,-874.153564453125,105.30062866210938,-4876.75830078125,34.59569549560547,319871.21875,497.07440185546875,164.88333129882812,165.65255737304688,159.02252197265625,159.02252197265625,14.494174003601074,1.0,0.0,0.0,0.0,0.0,1410.6246337890625,0,0,255,0,0,0,3,0,64,0,124.54,77.39,3,True,244
1780064442.009,1,49638187,8599.9951171875,799.99951171875,6156.15869140625,-0.6886183023452759,0.49820375442504883,4.7788615226745605,0.04461097717285156,-0.26516973972320557,34.637107849121094,-0.003076411783695221,-0.0110909603536129,0.02518683299422264,-2.0263214111328125,-0.01076020859181881,-0.002278587082400918,0.38961276412010193,0.4385095238685608,0.551624059677124,0.5793374180793762,0.17939898371696472,0.1603878289461136,0.1392386257648468,0.13381561636924744,110.2636947631836,110.07005310058594,111.0722885131836,111.0486068725586,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02209504321217537,-0.020031308755278587,-0.015056014060974121,-0.01283628772944212,0.18075448274612427,0.16163387894630432,0.1400502771139145,0.13442987203598022,-0.0059323906898498535,-0.0017401576042175293,0.00967206060886383,0.011942155659198761,269,3,661,2,6,-874.4317016601562,105.30158233642578,-4876.89404296875,34.638153076171875,320274.40625,496.98284912109375,164.87428283691406,165.63998413085938,159.01791381835938,159.01791381835938,14.494174003601074,1.0,0.0,0.0,0.0,0.0,1410.633544921875,0,0,255,0,0,0,3,0,64,0,124.7,77.48,3,True,244
1780064442.015,1,49638187,8599.9951171875,799.99951171875,6164.7490234375,-0.7414008378982544,0.43962469696998596,4.752824783325195,0.041581153869628906,-0.26597392559051514,34.679359436035156,-0.0006927652284502983,-0.010779225267469883,0.025372982025146484,-2.0264177322387695,-0.01077417191118002,-0.0020531974732875824,0.38562503457069397,0.4344448149204254,0.5526648759841919,0.5801137685775757,0.1798609346151352,0.1631656140089035,0.14098289608955383,0.13593816757202148,110.40235137939453,110.23827362060547,111.21904754638672,111.212158203125,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.021970411762595177,-0.01996554248034954,-0.014389969408512115,-0.012174493633210659,0.18119783699512482,0.16438260674476624,0.1417153775691986,0.13648223876953125,-0.006274282932281494,-0.0020886510610580444,0.00975731760263443,0.012005746364593506,269,3,661,2,6,-874.7076416015625,105.30253601074219,-4877.02880859375,34.68040466308594,320668.8125,496.890869140625,164.86534118652344,165.62759399414062,159.01321411132812,159.01321411132812,14.494174003601074,1.0,0.0,0.0,0.0,0.0,1410.6424560546875,0,0,255,0,0,0,3,0,64,0,124.85,77.58,3,True,244
1780064442.025,1,49638203,8599.9951171875,799.99951171875,6173.490234375,-1.0374993085861206,0.35998857021331787,4.9231696128845215,0.038796424865722656,-0.26730334758758545,34.72223663330078,0.0013305088505148888,-0.010489373467862606,0.025280872359871864,-2.02651309967041,-0.010768872685730457,-0.0018243897939100862,0.38129597902297974,0.43031075596809387,0.5510457754135132,0.5784932971000671,0.17985746264457703,0.16584984958171844,0.1431647539138794,0.1378653198480606,110.5354232788086,110.40666198730469,111.38426971435547,111.36981201171875,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0204154122620821,-0.01849895901978016,-0.013771847821772099,-0.011533621698617935,0.18101242184638977,0.166878342628479,0.14382562041282654,0.13834692537784576,-0.0066454410552978516,-0.002443090081214905,0.009624689817428589,0.011873006820678711,269,3,661,2,6,-874.988037109375,105.30349731445312,-4877.166015625,34.72328567504883,321062.875,496.8007507324219,164.85629272460938,165.61509704589844,159.008544921875,159.008544921875,14.494174003601074,1.0,0.0,0.0,0.0,0.0,1410.6514892578125,0,0,255,0,0,0,3,0,64,0,125.0,77.67,3,True,244
1780064442.035,1,49638203,8599.9951171875,799.99951171875,6181.98583984375,-1.1496285200119019,0.2828141450881958,5.019974708557129,0.036251068115234375,-0.2687411904335022,34.76545715332031,0.0031896987929940224,-0.010213497094810009,0.025066744536161423,-2.026606321334839,-0.010746351443231106,-0.0015962258912622929,0.3776800334453583,0.4268501102924347,0.5491734743118286,0.5769295692443848,0.1801762878894806,0.1681632399559021,0.14446336030960083,0.13935138285160065,110.67764282226562,110.57073211669922,111.53614807128906,111.52301025390625,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01939643919467926,-0.017534468322992325,-0.013137723319232464,-0.010921626351773739,0.18121731281280518,0.16907493770122528,0.1450595110654831,0.1397787183523178,-0.006955459713935852,-0.0027397945523262024,0.009471327066421509,0.011744916439056396,269,3,661,2,6,-875.2700805664062,105.30445098876953,-4877.30419921875,34.766510009765625,321451.28125,496.7104797363281,164.8472137451172,165.60263061523438,159.0037841796875,159.0037841796875,14.494174003601074,1.0,0.0,0.0,0.0,0.0,1410.6605224609375,0,0,255,0,0,0,3,0,64,0,125.16,77.77,3,True,244
1780064442.041,1,49638218,8599.9951171875,799.99951171875,6190.15966796875,-0.43913543224334717,0.21169981360435486,4.651044845581055,0.03306293487548828,-0.270102322101593,34.80823516845703,0.004813437815755606,-0.010408376343548298,0.024178341031074524,-2.026698112487793,-0.010708849877119064,-0.0013761445879936218,0.37522923946380615,0.42378249764442444,0.5472838878631592,0.5755323767662048,0.18036483228206635,0.16946813464164734,0.1457294374704361,0.14043250679969788,110.81377410888672,110.71884155273438,111.6877670288086,111.67178344726562,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.029976660385727882,-0.028049763292074203,-0.012462112121284008,-0.010250193998217583,0.18283893167972565,0.17177380621433258,0.1462613195180893,0.14080609381198883,-0.007165580987930298,-0.0030028000473976135,0.009316541254520416,0.01163046807050705,269,3,661,2,6,-875.5488891601562,105.30537414550781,-4877.4404296875,34.809303283691406,321824.21875,496.62359619140625,164.83824157714844,165.5903778076172,158.9991455078125,158.9991455078125,14.494174003601074,1.0,0.0,0.0,0.0,0.0,1410.66943359375,0,0,255,0,0,0,3,-1,64,0,125.31,77.87,3,True,244
1780064442.052,1,49638234,8599.9951171875,799.99951171875,6198.1787109375,-0.7709448337554932,0.14315906167030334,4.765468120574951,0.028853416442871094,-0.27131736278533936,34.85129165649414,0.006328002084046602,-0.011327113956212997,0.022674573585391045,-2.0267958641052246,-0.010657357051968575,-0.0011665784986689687,0.37342119216918945,0.42086488008499146,0.54509437084198,0.5739160776138306,0.1805051863193512,0.16947799921035767,0.14710992574691772,0.14133967459201813,110.94804382324219,110.8530044555664,111.83965301513672,111.82147216796875,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04357399046421051,-0.041509781032800674,-0.011658045463263988,-0.009451713413000107,0.18569010496139526,0.1744874119758606,0.1475711315870285,0.1416553407907486,-0.007320597767829895,-0.003252945840358734,0.009137190878391266,0.011498071253299713,269,3,661,2,6,-875.8291625976562,105.30628204345703,-4877.57763671875,34.852359771728516,322188.40625,496.539306640625,164.8292999267578,165.57821655273438,158.9944610595703,158.9944610595703,14.494174003601074,1.0,0.0,0.0,0.0,0.0,1410.6783447265625,0,0,255,0,0,0,3,-1,64,0,125.47,77.96,3,True,244
1780064442.06,1,49638234,8599.9951171875,799.99951171875,6206.01220703125,-0.681405782699585,0.07603839039802551,4.731521129608154,0.026205062866210938,-0.27237996459007263,34.89456558227539,0.007261481136083603,-0.011834756471216679,0.02201085351407528,-2.0269012451171875,-0.010594891384243965,-0.000966419989708811,0.3719900846481323,0.41804078221321106,0.5426385402679443,0.5718104839324951,0.17942287027835846,0.16891567409038544,0.14827139675617218,0.14236418902873993,111.06439971923828,110.9871597290039,111.98897552490234,111.97449493408203,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02580781653523445,-0.024021968245506287,-0.011039048433303833,-0.008848937228322029,0.18126943707466125,0.17061524093151093,0.14868175983428955,0.1426389366388321,-0.007443293929100037,-0.0034950748085975647,0.008936025202274323,0.011325597763061523,269,3,661,2,6,-876.1104125976562,105.30716705322266,-4877.71533203125,34.89563751220703,322543.09375,496.4548034667969,164.82041931152344,165.56617736816406,158.98976135253906,158.98976135253906,14.494174003601074,1.0,0.0,0.0,0.0,0.0,1410.6873779296875,0,0,255,0,0,0,3,-1,64,0,125.62,78.06,3,True,244
1780064442.072,1,49638250,8599.9951171875,799.99951171875,6213.71484375,-0.4989955425262451,0.02355467900633812,4.605142593383789,0.024488449096679688,-0.27339988946914673,34.937870025634766,0.007681184448301792,-0.012059757485985756,0.02134227193892002,-2.0270087718963623,-0.010527198202908039,-0.000771492428611964,0.3707239627838135,0.4152582883834839,0.5396863222122192,0.5692028403282166,0.17715930938720703,0.1689915657043457,0.14895831048488617,0.14340728521347046,111.17150115966797,111.12547302246094,112.13599395751953,112.12532043457031,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02288840338587761,-0.02119508385658264,-0.01063067652285099,-0.008469386026263237,0.1786317527294159,0.17031553387641907,0.14933715760707855,0.1436571627855301,-0.007551848888397217,-0.0037336349487304688,0.008694201707839966,0.011111997067928314,269,3,661,2,6,-876.3917846679688,105.30802917480469,-4877.85302734375,34.93894958496094,322887.78125,496.3672180175781,164.81153869628906,165.55409240722656,158.9850616455078,158.9850616455078,14.494174003601074,1.0,0.0,0.0,0.0,0.0,1410.6964111328125,0,0,255,0,0,0,3,0,64,0,125.78,78.16,3,True,244
1780064442.077,1,49638250,8599.9951171875,799.99951171875,6221.2197265625,-1.307718276977539,-0.05122644454240799,5.194979190826416,0.02307605743408203,-0.2743843197822571,34.98067092895508,0.007715772371739149,-0.01226417999714613,0.02039637602865696,-2.0271167755126953,-0.010458828881382942,-0.000586438924074173,0.36970269680023193,0.4125654995441437,0.53647381067276,0.5661167502403259,0.17493590712547302,0.16867569088935852,0.14948689937591553,0.1442154347896576,111.27812957763672,111.25706481933594,112.27938079833984,112.27275085449219,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02218129113316536,-0.020551564171910286,-0.010262875817716122,-0.008130118250846863,0.17633655667304993,0.1699230819940567,0.14983877539634705,0.14444442093372345,-0.007639408111572266,-0.003964506089687347,0.008431054651737213,0.010859206318855286,269,3,661,2,6,-876.6699829101562,105.30884552001953,-4877.98974609375,34.981754302978516,323224.28125,496.2813415527344,164.80271911621094,165.5421905517578,158.9804229736328,158.9804229736328,14.494174003601074,1.0,0.0,0.0,0.0,0.0,1410.705322265625,0,0,255,0,0,0,3,0,64,0,125.93,78.25,3,True,244
1780064442.086,1,49638265,8599.9951171875,799.99951171875,6228.6689453125,-0.10415852069854736,-0.08001743257045746,4.566017150878906,0.02191925048828125,-0.27533823251724243,35.02383041381836,0.0073722307570278645,-0.012457702308893204,0.01918477565050125,-2.0272274017333984,-0.010391726158559322,-0.0004099845536984503,0.3688564598560333,0.4099533259868622,0.5328618884086609,0.5625837445259094,0.1726645678281784,0.16794566810131073,0.14989252388477325,0.1447838842868805,111.38528442382812,111.38507843017578,112.42301177978516,112.41861724853516,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.020921604707837105,-0.019372541457414627,-0.009913543239235878,-0.007819132879376411,0.17392747104167938,0.16905929148197174,0.15021999180316925,0.14499486982822418,-0.00771196186542511,-0.004188463091850281,0.008135192096233368,0.010569803416728973,269,3,661,2,6,-876.9505615234375,105.30964660644531,-4878.126953125,35.02492141723633,323556.875,496.19683837890625,164.79379272460938,165.5301971435547,158.9757537841797,158.9757537841797,14.494174003601074,1.0,0.0,0.0,0.0,0.0,1410.7142333984375,0,0,255,0,0,0,3,0,64,0,126.09,78.35,3,True,244
